uid	url	rating	tags
3330	https://github.com/r00ta/myWriteUps/blob/master/TUCTF/pwn75/README.md	0	
3331		0	
3332	http://countersite.org/articles/cryptography/90-magic-image.html	5.0	decode
3333	https://github.com/team-bitskrieg/CTF-writeups/tree/master/tuctf/Secure%20transmission	0	crypto
3334	https://github.com/team-bitskrieg/CTF-writeups/tree/master/tuctf/Magic%20Image	0	crypto
3335	https://github.com/team-bitskrieg/CTF-writeups/tree/master/tuctf/The%20Nack	0	miscellaneous
3336	https://github.com/Fire30/CTF-WRITEUPS/blob/master/TUCTF/crypto/magic-image.md	5.0	
3337	https://github.com/bl4de/ctf/tree/master/2016/TUCTF_2016/Duck_Print_Web100	0	web
3338	https://github.com/bl4de/ctf/tree/master/2016/TUCTF_2016/Student_Grades_Web50	0	web
3339	http://sibears.ru/labs/tuctf-2016-magic-image/	0	crypto
3340	https://github.com/ByteBandits/writeups/tree/master/tu-ctf-2016/pwn/especiallygoodjmps/sudhackar	0	
3341	http://sibears.ru/labs/tuctf-2016-small-horse/	0	stegano
3342	https://github.com/team-bitskrieg/CTF-writeups/tree/master/tuctf/Beatz%20for%20dayz	0	audio
3343	https://github.com/team-bitskrieg/CTF-writeups/tree/master/tuctf/RE%20for%2050%20plz	0	reverse
3344	https://youtu.be/TeIYTPaKlFE	0	tuctf
3345	https://blog.nfrost.me/2016/05/15/tu-ctf-2016-neverending-crypto.html	5.0	crypto
3346	https://github.com/r00ta/myWriteUps/blob/master/TUCTF/WoO2/exploit.py	0	
3347	https://github.com/r00ta/myWriteUps/blob/master/TUCTF/woO2-fixed/exploit.py	0	
3348	https://github.com/r00ta/myWriteUps/blob/master/TUCTF/WoO/exploit.py	0	
3349	http://sibears.ru/labs/TUCTF-2016-The-Nack/	0	pcap
3350	http://sibears.ru/labs/TUCTF-2016-Beatz-for-dayz/	0	audacity
3351	http://www.codehead.co.uk/tuctf2016-student-grades/	0	injection
3352	https://github.com/B4rC0/Writeups/tree/master/tuctf-asciioverflow/ReverseForTheHolyGrail	0	
3353	https://github.com/Fire30/CTF-WRITEUPS/blob/master/TUCTF/pwn/woO2.md	0	pwn
3354	https://losfuzzys.github.io/writeup/2016/05/16/tuctf2016-WoO/	0	heap
3355	https://losfuzzys.github.io/writeup/2016/05/16/tuctf2016-especially-good-jumps/	0	
3356	http://countersite.org/93-hash-n-bake.html	0	xor
3357	http://countersite.org/articles/reverse_engineering/92-revers-elfa-c-tu-ctf-2016.html	0	reverse
3358	https://youtu.be/qDnwIjZ7_aw	0	reverse
3359	http://duksctf.github.io/TUCTF-Secure-Auth/	5.0	rsa
3360	http://sibears.ru/labs/tuctf-2016-the-neverending-crypto/	0	crypto
3361	http://sibears.ru/labs/tuctf-2016-lucky-charms/	5.0	web
3362	http://b0tchsec.com/2016/tuctf/the-nack	0	
3363	http://security.szurek.pl/confidence-dragonsector-ctf-zippy-web-300-writeup.html	0	web
3364	http://sibears.ru/labs/ASIS-CTF-Quals-2016-Wacky-Agent/	0	bmp
3365	https://github.com/smokeleeteveryday/CTF_WRITEUPS/tree/master/2016/DEFCONCTF/babysfirst/baby-re	0	
3366	https://github.com/smokeleeteveryday/CTF_WRITEUPS/tree/master/2016/DEFCONCTF/babysfirst/xkcd	0	
3367	https://github.com/smokeleeteveryday/CTF_WRITEUPS/tree/master/2016/DEFCONCTF/reversing/step	5.0	
3368	http://hack.carleton.team/2016/05/21/defcon-ctf-qualifier-2016-baby-re/	0	angr
3369	https://thegoonies.rocks/	4.5	coding
3370	http://fadec0d3.blogspot.com/2016/05/defcon-ctf-quals-2016-easy-prasky.html	4.0	
3371	https://github.com/DaramG/ctf-writeup/tree/master/2016_defcon/glados	0	
3372	https://github.com/DaramG/ctf-writeup/tree/master/2016_defcon/crunchtime	0	
3373	https://github.com/DaramG/ctf-writeup/tree/master/2016_defcon/banker	0	
3374	https://github.com/DaramG/ctf-writeup/tree/master/2016_defcon/pillpusher	4.0	
3375	https://github.com/DaramG/ctf-writeup/tree/master/2016_defcon/heapfun4u	0	
3376	https://github.com/r00ta/myWriteUps/tree/master/DEFCON_2016/feedme	5.0	
3377	https://ctf.rip/defcon-2016-cgc/	5.0	cgc
3378	http://sibears.ru/labs/DEF-CON-CTF-Quals-2016-xkcd/	0	pwn
3379	https://github.com/ByteBandits/writeups/tree/master/defcon-ctf-qualifier-2016/babys-first/baby-re/sudhackar	0	angr
3380	http://sibears.ru/labs/DEF-CON-CTF-Quals-2016-baby-re/	0	re
3381	http://duksctf.github.io/DCquals2016-baby-re/	0	
3382	http://bof.kr/220717191628	0	
3383	https://0xabe.io/ctf/exploit/2016/05/23/DEFCONCTF-heapfun4u.html	0	
3384	https://ctf.rip/defcon-quals-2016-legit_0003/	0	
3385	https://gist.github.com/zTrix/bf572e0be977d4c2aced61541cc3a9d7	0	coding
3386	https://fadec0d3.blogspot.com/2016/05/defcon-ctf-quals-2016-legit00003.html	5.0	
3387	http://toh.necst.it/plaidctf/2016/exploitable/Pound/	0	
3388	https://blahcat.github.io/2016/05/23/defcon-ctf-2016-feedme.html	0	rop
3389	https://blahcat.github.io/2016/05/24/defcon-ctf-2016-heapfun4u.html	0	
3390	http://fadec0d3.blogspot.com/2016/05/defcon-ctf-quals-2016-legit00003.html	0	cgc
3391	http://sibears.ru/labs/DEF-CON-CTF-Quals-2016-kiss/	0	rop
3392	http://s0ngsari.tistory.com/entry/Defcon-24-easyprasky	0	
3393	http://www.repo.kr/2016/05/2016-def-con-ctf-qualifier-reversing.html	0	reversing
3394	http://www.repo.kr/2015/12/seccon-2015-ctf-reverse-engineering_17.html	0	android
3395	http://www.repo.kr/2016/05/google-capture-flag-2016-forensic-for2.html	0	forensics
3396	https://github.com/pr0v3rbs/CTF/tree/master/codegate/2016/Compress	0	crypto
3397	https://github.com/pr0v3rbs/CTF/blob/master/codegate/2016/Watermelon/exploit.py	0	pwnable
3398	http://duksctf.github.io/DCquals2016-heapfun4u/	0	
3399	http://rootfoo.org/ctf/2016-legitbs-ctf-quals-feedme	0	rop
3400	https://github.com/CH1M4C/CTF_Writeup/tree/master/2016/Defcon/Pillpusher	0	
3401	https://github.com/CH1M4C/CTF_Writeup/tree/master/2016/Defcon/Feedme	0	
3402	https://github.com/CH1M4C/CTF_Writeup/tree/master/2016/Defcon/legit_00002	0	
3403	http://www.vxrl.org/	0	
3404	https://djsec.wordpress.com/2016/05/23/defcon-ctf-quals-2016-xkcd/	0	
3405	http://gnoobz.com/hitb-ctf-2016-binary-300.html	0	
3406	https://uss.informatik.uni-ulm.de/?p=429	0	bbys_first_elf
3407	https://uss.informatik.uni-ulm.de/?p=429	0	woo2
3408	https://uss.informatik.uni-ulm.de/?p=429	0	pwn
3409	https://uss.informatik.uni-ulm.de/?p=429	0	tuctf2016
3410	https://uss.informatik.uni-ulm.de/?p=429	0	crypto
3411	https://uss.informatik.uni-ulm.de/?p=429	0	tuctf2016
3412	https://uss.informatik.uni-ulm.de/?p=429	0	tuctf2016
3413	https://uss.informatik.uni-ulm.de/?p=429	0	tuctf2016
3414	https://uss.informatik.uni-ulm.de/?p=429	0	tuctf2016
3415	https://0x90r00t.com/2016/05/31/tjctf-2016-exploit-175-blag-write-up/	0	
3416	https://0x90r00t.com/2016/05/31/tjctf-2016-exploit-170-oneshot-write-up/	0	
3417	http://irctf.blog.ir/1395/03/11/TJCTF-2016-Basic-Images	0	
3418	http://s0ngsari.tistory.com/entry/TJCTF-gravitymud	0	misc
3419	http://s0ngsari.tistory.com/entry/TJCTF-Java-sandbox	0	web
3420	https://scylla.pw/bomb_squad/	0	reversing
3421	https://github.com/phulin/ctf-writeups/blob/master/b3s23/writeup.md	0	
3422	http://countersite.org/articles/steganography/97-grey-shades-tjctf2016.html	0	stegano
3423	http://countersite.org/articles/steganography/98-curses-and-hexes-stego-tjctf-2016.html	0	stegano
3424	http://countersite.org/articles/sysadmin/99-outbox-forensics-tjctf-2016.html	0	doc
3425	http://b0tchsec.com/2016/tjctf/torrent	0	
3426	http://toh.necst.it/defconquals2016/Heapfun4u/	0	
3427	http://sibears.ru/labs/TJCTF-2016-Interesting-Telegrams/	0	dtmf
3428	https://github.com/r00ta/myWriteUps/blob/master/TJCTF/pwnable170/exploit.py	0	
3429	http://sibears.ru/labs/TJCTF-2016-whatamitoyou/	0	reverse
3430	http://sibears.ru/labs/TJCTF-2016-corruption/	0	forensics
3431	http://sibears.ru/labs/TJCTF-2016-Use-the-Force/	0	unicode
3432	http://sibears.ru/labs/TJCTF-2016-May-1-2600/	0	forensics
3433	http://sibears.ru/labs/TJCTF-2016-torrent/	0	forensics
3434		0	
3435		0	
3436		0	
3437		0	
3438		0	
3439	http://sibears.ru/labs/TJCTF-2016-Basic-Images/	0	png
3440	http://sibears.ru/labs/TJCTF-2016-Curses-and-Hexes/	0	stegano
3441	http://sibears.ru/labs/TJCTF-2016-RSA1/	0	crypto
3442	http://disconnect3d.pl/teaser-confidence-ctf-2016-pwn-gobox-2/	0	go
3443	http://p1kachu.pluggi.fr/writeup/re/2016/05/23/defconquals-baby-re-writeup/	0	
3444	http://p1kachu.pluggi.fr/writeup/forensics/2016/05/09/asisctf-forensics-firtog-writeup/	0	
3445		0	pwn
3446	http://sibears.ru/labs/TJCTF-2016-earphones/	0	misc
3447	https://youtu.be/BU1emIEv3Ek	0	reverse
3448		0	
3449	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/gravity-mud-90	0	netcat
3450	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/may-1-2600-100	0	base64
3451	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/cipher-font-50	0	cryptography
3452	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/a-hundred-captchas-60	0	programming
3453	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/doge2-35	0	forensics
3454	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/doge1-30	0	forensics
3455	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/reversing-20	0	elf
3456	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/r-u-insane-5	0	paste
3457	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/super-questionable-luggage-service-30	0	sql
3458	https://github.com/tjgerot/write-ups-2016/tree/master/tjctf-2016/znzarmt-mvd-hproo-10	0	cipher
3459	http://j31d0.github.io/writeup/2016/06/05/defconqual2016-kiss/	0	pwnable
3460	http://gurwindersingh.in/activitytracker/blog/2016/06/02/flux-rev-writeup-for-securityfest16-ctf/	0	reverse
3461	http://b0tchsec.com/2016/backdoorctf/clue	5.0	web
3462	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/znzarmt_mvd_hproo_10_pts.html	0	
3463	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/sketchy_airlines_100_pts.html	0	
3464	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/super_questionable_luggage_service_30_pts.html	0	
3465	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/r_u_insane_5_pts.html	0	
3466	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/one_time_subtraction_20_pts.html	0	
3467	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/financial_transaction_50_pts.html	0	
3468	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/cipher_font_50_pts.html	0	
3469	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/a_hundred_captchas_60_points.html	0	
3470	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/doge_2_35_pts.html	0	
3471	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/doge_1_30_pts.html	0	
3472	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/rsa_1_60_pts.html	0	
3473	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/use_the_force_80_pts.html	0	
3474	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/earphones_155_pts.html	0	
3475	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/corruption_130_pts.html	0	
3476	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/torrent_90_pts.html	0	
3477	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/may_1st,_2060_100_pts.html	0	
3478	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/curses_and_hex-es_65_pts.html	0	
3479	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/java_sandbox_100_pts.html	0	
3480	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/gravitymud_90_pts.html	0	
3481	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/basic_images_65_pts.html	0	
3482	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/Binaries%20R%20done/blag_180_pts.html	0	
3483	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/Binaries%20R%20done/oneshot_170_pts.html	0	
3484	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/Binaries%20R%20done/httc_190_pts.html	0	
3485	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/curvature2_200_pts.html	0	
3486	https://bobacadodl.gitbooks.io/tjctf-2016-writeups/content/roverctl_100_pts.html	0	
3487	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/misc_dtune	0	dtmf
3488	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/crypto_mindblown	3.0	hmac
3489	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/pwn_worst	0	env
3490	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/ppc_isolve	4.0	xeger
3491	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/crypto_collision_course	0	hash
3492	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/crypto_crc	0	crc
3493	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/for_incomplete	4.0	crc
3494	https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/crypto_forge	0	crc
3495		2.0	misc
3496	https://ctf.rip/securityfest-2016-ctf-qrack-misc-challenge/	0	qrcode
3497	https://ctf.rip/backdoor16-worstpwnever/	0	python
3498		4.0	python
3499		0	python
3500	https://grocid.net/2016/06/05/backdoorctf16-baby/	3.0	python
3501	https://grocid.net/2016/06/05/backdoorctf16-collision-course/	0	z3
3502		4.0	
3503		2.0	imagemagick
3504	https://github.com/p4-team/ctf/blob/master/2016-06-04-backdoor-ctf/stegano_television/README.md	4.0	
3505	https://github.com/p4-team/ctf/blob/master/2016-06-04-backdoor-ctf/misc_jigsaw/README.md	2.0	misc
3506	https://github.com/73696e65/ctf-notes/blob/master/2016-securityfest.ctf.rocks/tv-station-pwn.py	0	
3507	https://github.com/73696e65/ctf-notes/blob/master/2016-securityfest.ctf.rocks/flagship-pwn.py	0	
3508	https://github.com/p4-team/ctf/blob/master/2016-06-04-backdoor-ctf/web_infinite_paths/README.md	4.0	
3509	http://sibears.ru/labs/TJCTF_GUESS/	0	ppc
3510	http://s0ngsari.tistory.com/entry/Backdoor-CTF-Enter-the-Matrix	0	pwn
3511	http://rawsec.ml/en/writeups-crypto-mindblown/	0	collision
3512	http://b0tchsec.com/2016/backdoorctf/imagelover	0	web
3513	http://b0tchsec.com/2016/backdoorctf/mindblown	0	
3514	http://b0tchsec.com/2016/backdoorctf/lossless	0	
3515	https://github.com/jcfs/backdoorctf-2016/blob/master/weird-auth2/README.md	0	
3516	http://sibears.ru/labs/TJCTF-CTF-2016-music/	0	forensics
3517	http://lorexxar.cn/2016/06/06/alictf2016/	0	
3518	https://github.com/tothi/ctfs/tree/master/alictf-2016/homework	0	ld_preload
3519	https://github.com/jcfs/backdoorctf-2016/blob/master/busybee/README.md	3.0	
3520	http://b0tchsec.com/2016/backdoorctf/worst-pwn-ever	0	
3521	http://b0tchsec.com/2016/backdoorctf/infinite-paths	0	
3522	http://b0tchsec.com/2016/backdoorctf/busybee	4.0	
3523	http://b0tchsec.com/2016/backdoorctf/worst-pwn-ever	0	
3524	https://blog.stypr.com/2016/05/09/asis2016-writeup/	0	#web
3525	https://github.com/murmus/ctf/blob/master/events/alictf2016/fb/sploit.py	0	
3526	https://amritabi0s.wordpress.com/2016/06/11/asis-ctf-quals-2016-b00ks-writeup/	0	pwn
3527	http://www.assured.se/blog/2016/6/11/writeup-for-the-securityfest-2016-ctf-challenge-shalien	0	misc
3528	http://quanyang.github.io/alictf-2016-loopandloop-reversing-100/	0	
3529	http://quanyang.github.io/alictf-2016-coloroverflow/	0	
3530	https://amritabi0s.wordpress.com/2016/06/15/google-ctf-for2/	0	forensics
3531	https://github.com/antoniovilarinholopes/Backdoor2016/tree/master/clue	0	
3532	https://codisec.com/backdoorctf16-lossless/	0	stegano
3533	https://codisec.com/backdoorctf16-worst-pwn-ever/	0	pwn
3534	https://codisec.com/backdoorctf16-dtune/	0	misc
3535	https://codisec.com/backdoorctf16-crc/	0	crypto
3536	https://codisec.com/tuctf16-the-nack/	0	misc
3537	https://github.com/ByteBandits/writeups/tree/master/whitehat-contest-11-2016/RE/RE3/sudhackar	0	
3538	https://sugivo.wordpress.com/2016/06/25/whitehat-contest-11-for100-extract-me/	0	forensics
3539	https://tsublogs.wordpress.com/2016/06/25/whitehat-contest-11-ultimate-design-tool-web100/	4.0	web
3540	https://sugivo.wordpress.com/2016/06/25/whitehat-contest-11-what-you-get-is-not-what-you-see/	0	forensics
3541		0	reverse
3542	https://quandqn.wordpress.com/2016/06/25/whitehat-contest-11-wyginwys-forensics-200pts/	0	forensics
3543	https://amritabi0s.wordpress.com/2016/06/26/whitehat-contest-11-supermarket/	0	stack_pivot
3544	http://jgeralnik.github.io/writeups/2016/06/26/zozo/	0	privilege
3545	http://dakutenpura.hatenablog.com/entry/2016/06/28/030236	0	acm
3546	http://dakutenpura.hatenablog.com/entry/2016/06/28/015322	0	rsa
3547	http://dakutenpura.hatenablog.com/entry/2016/06/28/035813	0	forensics
3548	https://sugivo.wordpress.com/2016/06/28/whitehat-contest-11-re-1/	1.0	reversing
3549	https://codisec.com/whitehat11-re3/	0	reverse
3550	https://codisec.com/whitehat11-wyginwys/	0	forensics
3551	https://codisec.com/whitehat11-re1/	4.0	re
3552	http://bryceandress.github.io/2016/06/11/Worst-Pwn-Ever.html	0	pwn
3553	http://bryceandress.github.io/2016/04/11/sctf2016-rev1.html	0	reversing
3554	http://bryceandress.github.io/2016/04/11/sctf2016-when-in-rome.html	0	crypto
3555	http://bryceandress.github.io/2016/04/12/sctf2016-rev2.html	0	re
3556	https://codisec.com/whitehat11-zozo/	0	pwn
3557	http://rawsec.ml/en/writeups-forensic-busybee/	0	forensic
3558	https://blog.nhiroki.net/2016/06/25/whitehat-wargame-contest-11-writeup	0	
3559	https://ctf.rip/secuinside2016-cykor00002/	0	cgc
3560	https://kimiyuki.net/blog/2016/07/10/secuinside-ctf-trendyweb/	0	
3561	https://github.com/p4-team/ctf/tree/master/2016-07-09-secuinside-ctf/trendyweb	0	php-shell
3562	https://github.com/p4-team/ctf/blob/master/2016-07-09-secuinside-ctf/SBBS/README.md	0	xss
3563	http://s0ngsari.tistory.com/entry/SECUINSIDE-2016-CYKOR00002patch	0	cgc
3564	http://uaf.io/exploitation/2016/07/10/SECUINSIDE-Noted.html	0	
3565	http://quanyang.github.io/secuinside-ctf-quals-2016-trendyweb/	5.0	web
3566	http://jrich.tistory.com/	0	
3567	https://tasteless.eu/post/2016/07/secuinside-mbrainfuzz/	0	pwn
3568	http://mashirogod.dothome.co.kr/index.php/2016/07/17/secuinside-ctf-2016-manager-225/	0	pwn
3569	http://rawsec.ml/en/ABCTF-10-Elemental-Web-Exploitation/	0	web
3570	http://rawsec.ml/en/ABCTF-10-Caesar-Salad-Cryptography/	0	crypto
3571	http://rawsec.ml/en/ABCTF-10-Virtual-Box-1-Virtual-Series/	0	virtualization
3572		0	
3573		0	
3574		0	
3575		0	
3576		0	
3577		0	
3578	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3579	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3580	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3581	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3582	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3583	https://kimiyuki.net/blog/2016/07/23/abctf-2016/	0	
3584	http://rawsec.ml/en/ABCTF-30-GZ-Forensics/	0	forensics
3585	http://rawsec.ml/en/ABCTF-15-Just-open-it-Forensics/	0	forensics
3586	http://rawsec.ml/en/ABCTF-30-TGIF-Programming/	0	programming
3587	http://rawsec.ml/en/ABCTF-15-Virtual-Box-2-Virtual-Series/	0	virtualization
3588	http://rawsec.ml/en/ABCTF-35-The-Flash-Web-Exploitation/	0	web
3589	http://rawsec.ml/en/ABCTF-35-Virtual-Box-3-Virtual-Series/	0	virtualization
3590	http://rawsec.ml/en/ABCTF-50-Drive-Home-Reconaissance/	0	guessing
3591	http://rawsec.ml/en/ABCTF-50-Archive-Me-Reconaissance/	0	reconaissance
3592	http://rawsec.ml/en/ABCTF-50-Java-Madness-Reverse-Engineering/	0	engineering
3593	http://rawsec.ml/en/ABCTF-50-Chocolate-Web-Exploitation/	0	web
3594	http://rawsec.ml/en/ABCTF-60-Virtual-Box-4-Virtual-Series/	0	virtualization
3595	http://rawsec.ml/en/ABCTF-60-MoonWalk-Forensics/	0	forensics
3596	http://rawsec.ml/en/ABCTF-75-Virtual-Box-5-Virtual-Series/	0	virtualization
3597	http://rawsec.ml/en/ABCTF-70-L33t-H4xx0r-Web-Exploitation/	0	web
3598	http://rawsec.ml/en/ABCTF-125-A-Small-Broadcast-Cryptography/	0	cryptography
3599	http://countersite.org/articles/web-vulnerability/105-audioedit-writeup.html	0	audio
3600	https://github.com/qux-bbb/ABCTF-2016_writeup/blob/master/RacecaR--Programming/RacecaR.md	0	
3601		0	web
3602		0	web
3603	https://github.com/qux-bbb/ABCTF-2016_writeup/blob/master/Obfuscated_1/Obfuscated_1.md	0	
3604	https://github.com/qux-bbb/ABCTF-2016_writeup/blob/master/JS_PIs/JS_PIs.md	0	
3605	https://tsunpoko.github.io/abctf2016/	0	
3606	https://tsunpoko.github.io/abctf2016/	0	
3607	http://junk-coken.hatenablog.com/entry/2016/07/24/030423	2.0	
3608	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3609	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3610	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3611	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3612	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3613	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3614	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3615	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3616	http://yuelab82.hatenablog.com/entry/abctf_2016_writeup	0	
3617		0	bash
3618		0	crypto
3619	https://0x90r00t.com/2016/07/24/abctf-2016-se-and-xss-the-art-of-phishing-and-trolling/	0	phishing
3620		0	cryptography
3621		0	cryptography
3622		0	cryptography
3623	http://www.johnfren.ch/Black-Jack/	5.0	game
3624		1.0	xfrm
3625	https://quandqn.wordpress.com/2016/07/31/trend-micro-ctf-2016-online-quals-misc-100pts/	0	forensics
3626	https://0x90r00t.com/2016/07/31/trend-micro-2016-misc-100-pcap-write-up/	0	2016
3627	https://kinyabitch.wordpress.com/2016/07/31/ctf/	0	bruteforce
3628	https://youtu.be/yFJKDZkWQbM	4.0	reversing
3629	http://itemize.no/2016/07/31/TMCTF-2016/	0	
3630	https://youtu.be/AqgzSIxTBfI	1.0	analysis-offensive
3631	https://ayyr0n.blogspot.com/2016/07/trend-micro-ctf-2016-write-ups.html	0	pcap
3632	https://github.com/p4-team/ctf/tree/master/2016-07-30-trendmicro/offensive_400	0	
3633		2.0	multithread
3634	https://wordpress.com/post/sugivo.wordpress.com/158	0	forensic
3635	http://hacklab.kr/?p=1063	0	ctf
3636	https://youtu.be/YyHbJDmSQWc	0	tmctfquals
3637	https://kinyabitch.wordpress.com/2016/08/07/trend-micro-online-qualifier-misc-200/	0	networking
3638	https://github.com/team-bitskrieg/CTF-writeups/tree/master/trendmicro/misc200	0	
3639	https://github.com/team-bitskrieg/CTF-writeups/tree/master/trendmicro/offensive200	0	
3640		0	binary
3641		0	
3642		0	http
3643		0	overflow
3644		0	image
3645	https://bannsecurity.com/index.php/home/10-ctf-writeups/34-openctf-2016-tyro-rop2	5.0	angrop
3646	https://bannsecurity.com/index.php/home/10-ctf-writeups/35-openctf-2016-tyro-heap	5.0	
3647		5.0	
3648	http://sdann-dev.blogspot.com/2016/08/openctf-2016-diskomatic-writeup.html	5.0	forensics
3649	https://youtu.be/aANfumvGjPc	0	reverse
3650	https://w0y.at/trendmicroctf-2016-scada-300.html	0	pcap
3651	https://bannsecurity.com/index.php/home/10-ctf-writeups/36-openctf-2016-neophyte-reversing	0	
3652		0	
3653		0	
3654		0	
3655		0	
3656		0	
3657	https://github.com/ctfs/write-ups-2016/tree/master/open-ctf-2016/forensics/progressive-encryption-500	0	
3658	https://github.com/ctfs/write-ups-2016/tree/master/open-ctf-2016/networking/the-wire-400	0	
3659	http://uaf.io/exploitation/2016/08/05/openCTF-apprentice_www.html	0	pwn
3660	http://uaf.io/exploitation/2016/08/05/openCTF-apprentice_cgc.html	0	pwn
3661	https://gist.github.com/Inndy/fb0830caca0f8557225d3e152d1f0445	0	
3662	http://uaf.io/exploitation/2016/08/05/openCTF-neophyte_cgc.html	0	pwn
3663	http://uaf.io/exploitation/2016/08/05/openCTF-tyro_shellcode.html	0	pwn
3664	http://uaf.io/exploitation/2016/08/05/openCTF-tyro_shellcode2.html	0	pwn
3665	http://uaf.io/exploitation/2016/08/05/openCTF-tyro_heap.html	0	pwn
3666	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/1-AntiD	0	
3667	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/2-BabbySay	0	
3668	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/3-Squirtle	0	
3669	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/4-JugsofBeer	0	
3670	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/5-RGB	0	
3671	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/6-Shellcode	0	
3672	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/7-PCAP	0	
3673	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/8-Revhunt	0	
3674	https://github.com/11x256/CTFs/tree/master/2016/LabyREnth/9-Delphi%20challenge	0	
3675	https://neg9.org/news/2016/8/15/openctf-2016-cgc-neophyte-300-writeup	0	javre
3676	http://sibears.ru/labs/labyrenth2016-win-4/	0	
3677	http://sibears.ru/labs/labyrenth2016-win-8/	0	
3678	http://sibears.ru/labs/labyrenth2016-win-9/	0	
3679	https://www.kebechet.net/post/5/HackCon________Army_of_Binaries	0	external
3680	https://github.com/grocid/CTF/tree/master/LabyREnth	0	threat
3681	https://github.com/d3rezz/HackCon2016-ArmyOfBinaries	0	reverse
3682	https://github.com/d3rezz/HackCon2016-YouCantSeeMe	0	android
3683	https://kebechet.net/post/6/BioTerra________Wathzefugg	0	reversing
3684	https://youtu.be/X0As4nh1HtU	0	#
3685	https://youtu.be/npyHJiQTLUQ	0	#
3686	https://youtu.be/ECFyZV6kWEk	0	#
3687	http://www.i4info.in/2016/08/22/Bio-terra-CTF/	0	
3688	http://www.i4info.in/2016/08/22/Bio-terra-CTF/	0	
3689	https://amritabi0s.wordpress.com/2016/08/21/write-up-hackcon-2016-you-cant-see-me/	0	android
